id_lagosta,ano,mes,mes_nome,data_amostragem,sitio,sexo,comprimento_cefalotorax_mm,armadilha,substrato,temperatura_c,salinidade,oxigenio_dissolvido_mg_l,oxigenio_saturacao_pct,ph,profundidade_m,coordenadas,maturidade_reprodutiva
LN0913,2025,3,marco,2025-03-28,SWB,F,42.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0914,2025,3,marco,2025-03-28,SWB,M,42.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0915,2025,3,marco,2025-03-28,SWB,F,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0916,2025,3,marco,2025-03-28,SWB,F,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0917,2025,3,marco,2025-03-28,SWB,M,44.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0918,2025,3,marco,2025-03-28,SWB,F,46.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0919,2025,3,marco,2025-03-28,SWB,M,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0920,2025,3,marco,2025-03-28,SWB,M,40.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0921,2025,3,marco,2025-03-28,SWB,F,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0922,2025,3,marco,2025-03-28,SWB,F,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0923,2025,3,marco,2025-03-28,SWB,F,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0924,2025,3,marco,2025-03-28,SWB,F,42.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0925,2025,3,marco,2025-03-28,SWB,F,41.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0926,2025,3,marco,2025-03-28,SWB,F,50.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0927,2025,3,marco,2025-03-28,SWB,F,56.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0928,2025,3,marco,2025-03-28,SWB,F,51.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0929,2025,3,marco,2025-03-28,SWB,M,46.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0930,2025,3,marco,2025-03-28,SWB,F,47.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0931,2025,3,marco,2025-03-28,SWB,F,43.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0932,2025,3,marco,2025-03-28,SWB,F,48.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0933,2025,3,marco,2025-03-28,SWB,M,54.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0934,2025,3,marco,2025-03-28,SWB,F,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0935,2025,3,marco,2025-03-28,SWB,F,41.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0936,2025,3,marco,2025-03-28,SWB,F,38.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0937,2025,3,marco,2025-03-28,SWB,F,39.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0938,2025,3,marco,2025-03-28,SWB,F,40.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0939,2025,3,marco,2025-03-28,SWB,F,46.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0940,2025,3,marco,2025-03-28,SWB,M,55.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0941,2025,3,marco,2025-03-28,SWB,M,36.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0942,2025,3,marco,2025-03-28,SWB,F,51.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0943,2025,3,marco,2025-03-28,SWB,M,47.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0944,2025,3,marco,2025-03-28,SWB,F,58.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0945,2025,3,marco,2025-03-28,SWB,F,40.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0946,2025,3,marco,2025-03-28,SWB,M,41.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0947,2025,3,marco,2025-03-28,SWB,M,41.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0948,2025,3,marco,2025-03-28,SWB,F,44.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0949,2025,3,marco,2025-03-28,SWB,F,47.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0950,2025,3,marco,2025-03-28,SWB,M,80.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0951,2025,3,marco,2025-03-28,SWB,M,60.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0952,2025,3,marco,2025-03-28,SWB,M,53.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0953,2025,3,marco,2025-03-28,SWB,F,55.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0954,2025,3,marco,2025-03-28,SWB,M,57.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0955,2025,3,marco,2025-03-28,SWB,F,56.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0956,2025,3,marco,2025-03-28,SWB,M,56.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0957,2025,3,marco,2025-03-28,SWB,F,50.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0958,2025,3,marco,2025-03-28,SWB,F,51.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0959,2025,3,marco,2025-03-28,SWB,F,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0960,2025,3,marco,2025-03-28,SWB,F,55.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0961,2025,3,marco,2025-03-28,SWB,M,60.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0962,2025,3,marco,2025-03-28,SWB,M,56.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0963,2025,3,marco,2025-03-28,SWB,F,55.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0964,2025,3,marco,2025-03-28,SWB,M,52.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0965,2025,3,marco,2025-03-28,SWB,F,62.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0966,2025,3,marco,2025-03-28,SWB,F,55.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0967,2025,3,marco,2025-03-28,SWB,M,53.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0968,2025,3,marco,2025-03-28,SWB,F,50.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0969,2025,3,marco,2025-03-28,SWB,F,50.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0970,2025,3,marco,2025-03-28,SWB,F,54.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0971,2025,3,marco,2025-03-28,SWB,F,56.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0972,2025,3,marco,2025-03-28,SWB,M,55.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0973,2025,3,marco,2025-03-28,SWB,F,51.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0974,2025,3,marco,2025-03-28,SWB,F,54.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0975,2025,3,marco,2025-03-28,SWB,M,51.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0976,2025,3,marco,2025-03-28,SWB,F,50.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0977,2025,3,marco,2025-03-28,SWB,F,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0978,2025,3,marco,2025-03-28,SWB,M,52.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0979,2025,3,marco,2025-03-28,SWB,F,54.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0980,2025,3,marco,2025-03-28,SWB,F,50.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0981,2025,3,marco,2025-03-28,SWB,M,52.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0982,2025,3,marco,2025-03-28,SWB,F,42.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0983,2025,3,marco,2025-03-28,SWB,M,53.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0984,2025,3,marco,2025-03-28,SWB,M,48.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0985,2025,3,marco,2025-03-28,SWB,M,52.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0986,2025,3,marco,2025-03-28,SWB,M,44.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0987,2025,3,marco,2025-03-28,SWB,F,47.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0988,2025,3,marco,2025-03-28,SWB,M,54.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0989,2025,3,marco,2025-03-28,SWB,M,53.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0990,2025,4,abril,2025-04-17,DIAZ,M,65.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN0991,2025,4,abril,2025-04-17,DIAZ,M,60.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN0992,2025,4,abril,2025-04-17,DIAZ,M,60.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN0993,2025,4,abril,2025-04-17,DIAZ,M,60.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN0994,2025,4,abril,2025-04-17,DIAZ,M,51.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN0995,2025,4,abril,2025-04-17,DIAZ,M,54.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN0996,2025,4,abril,2025-04-17,DIAZ,M,55.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN0997,2025,4,abril,2025-04-17,DIAZ,M,55.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN0998,2025,4,abril,2025-04-17,DIAZ,M,51.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN0999,2025,4,abril,2025-04-17,DIAZ,M,51.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1000,2025,4,abril,2025-04-17,DIAZ,M,52.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1001,2025,4,abril,2025-04-17,DIAZ,M,54.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1002,2025,4,abril,2025-04-17,DIAZ,F,54.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1003,2025,4,abril,2025-04-17,DIAZ,M,51.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1004,2025,4,abril,2025-04-17,DIAZ,F,48.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1005,2025,4,abril,2025-04-17,DIAZ,M,48.0,4,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1006,2025,4,abril,2025-04-17,DIAZ,M,51.0,6,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1007,2025,4,abril,2025-04-17,DIAZ,M,48.0,6,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1008,2025,4,abril,2025-04-17,DIAZ,M,48.0,6,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1009,2025,4,abril,2025-04-17,DIAZ,M,52.0,6,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1010,2025,4,abril,2025-04-17,DIAZ,M,42.0,6,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1011,2025,4,abril,2025-04-17,DIAZ,F,44.0,6,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1012,2025,4,abril,2025-04-17,DIAZ,M,49.0,6,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1013,2025,4,abril,2025-04-17,DIAZ,F,40.0,6,Rocky /in kelp,11.8,16.26,5.76,61.8,7.69,,,
LN1014,2025,4,abril,2025-04-17,SWB,F,47.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1015,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1016,2025,4,abril,2025-04-17,SWB,F,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1017,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1018,2025,4,abril,2025-04-17,SWB,F,37.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1019,2025,4,abril,2025-04-17,SWB,M,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1020,2025,4,abril,2025-04-17,SWB,F,40.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1021,2025,4,abril,2025-04-17,SWB,M,48.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1022,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1023,2025,4,abril,2025-04-17,SWB,F,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1024,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1025,2025,4,abril,2025-04-17,SWB,F,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1026,2025,4,abril,2025-04-17,SWB,F,33.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1027,2025,4,abril,2025-04-17,SWB,M,47.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1028,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1029,2025,4,abril,2025-04-17,SWB,M,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1030,2025,4,abril,2025-04-17,SWB,F,47.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1031,2025,4,abril,2025-04-17,SWB,M,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1032,2025,4,abril,2025-04-17,SWB,F,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1033,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1034,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1035,2025,4,abril,2025-04-17,SWB,M,48.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1036,2025,4,abril,2025-04-17,SWB,M,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1037,2025,4,abril,2025-04-17,SWB,F,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1038,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1039,2025,4,abril,2025-04-17,SWB,F,37.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1040,2025,4,abril,2025-04-17,SWB,M,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1041,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1042,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1043,2025,4,abril,2025-04-17,SWB,M,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1044,2025,4,abril,2025-04-17,SWB,M,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1045,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1046,2025,4,abril,2025-04-17,SWB,F,47.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1047,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1048,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1049,2025,4,abril,2025-04-17,SWB,M,40.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1050,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1051,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1052,2025,4,abril,2025-04-17,SWB,M,55.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1053,2025,4,abril,2025-04-17,SWB,M,60.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1054,2025,4,abril,2025-04-17,SWB,M,57.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1055,2025,4,abril,2025-04-17,SWB,M,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1056,2025,4,abril,2025-04-17,SWB,F,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1057,2025,4,abril,2025-04-17,SWB,F,52.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1058,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1059,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1060,2025,4,abril,2025-04-17,SWB,F,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1061,2025,4,abril,2025-04-17,SWB,F,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1062,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1063,2025,4,abril,2025-04-17,SWB,F,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1064,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1065,2025,4,abril,2025-04-17,SWB,M,40.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1066,2025,4,abril,2025-04-17,SWB,F,54.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1067,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1068,2025,4,abril,2025-04-17,SWB,M,48.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1069,2025,4,abril,2025-04-17,SWB,M,51.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1070,2025,4,abril,2025-04-17,SWB,M,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1071,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1072,2025,4,abril,2025-04-17,SWB,M,56.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1073,2025,4,abril,2025-04-17,SWB,M,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1074,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1075,2025,4,abril,2025-04-17,SWB,M,59.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1076,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1077,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1078,2025,4,abril,2025-04-17,SWB,M,51.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1079,2025,4,abril,2025-04-17,SWB,M,54.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1080,2025,4,abril,2025-04-17,SWB,M,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1081,2025,4,abril,2025-04-17,SWB,F,52.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1082,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1083,2025,4,abril,2025-04-17,SWB,M,54.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1084,2025,4,abril,2025-04-17,SWB,M,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1085,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1086,2025,4,abril,2025-04-17,SWB,M,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1087,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1088,2025,4,abril,2025-04-17,SWB,F,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1089,2025,4,abril,2025-04-17,SWB,F,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1090,2025,4,abril,2025-04-17,SWB,M,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1091,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1092,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1093,2025,4,abril,2025-04-17,SWB,M,51.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1094,2025,4,abril,2025-04-17,SWB,M,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1095,2025,4,abril,2025-04-17,SWB,F,55.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1096,2025,4,abril,2025-04-17,SWB,M,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1097,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1098,2025,4,abril,2025-04-17,SWB,F,51.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1099,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1100,2025,4,abril,2025-04-17,SWB,M,58.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1101,2025,4,abril,2025-04-17,SWB,M,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1102,2025,4,abril,2025-04-17,SWB,F,56.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1103,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1104,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1105,2025,4,abril,2025-04-17,SWB,F,48.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1106,2025,4,abril,2025-04-17,SWB,F,54.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1107,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1108,2025,4,abril,2025-04-17,SWB,M,40.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1109,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1110,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1111,2025,4,abril,2025-04-17,SWB,M,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1112,2025,4,abril,2025-04-17,SWB,F,63.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1113,2025,4,abril,2025-04-17,SWB,M,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1114,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1115,2025,4,abril,2025-04-17,SWB,F,58.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1116,2025,4,abril,2025-04-17,SWB,M,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1117,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1118,2025,4,abril,2025-04-17,SWB,F,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1119,2025,4,abril,2025-04-17,SWB,M,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1120,2025,4,abril,2025-04-17,SWB,M,51.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1121,2025,4,abril,2025-04-17,SWB,F,31.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1122,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1123,2025,4,abril,2025-04-17,SWB,M,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1124,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1125,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1126,2025,4,abril,2025-04-17,SWB,M,60.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1127,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
